1997 12 11 12	31028.42	0.00	222.70	0.00	-1.57	-16.38	161.19
1997 12 12 12	30908.32	0.00	224.19	0.00	-3.29	-19.12	133.67
1997 12 13 12	30836.49	0.00	215.74	0.00	-3.78	-17.70	148.56
1997 12 14 12	30762.82	0.58	141.25	0.00	-0.49	-7.09	359.86
1997 12 15 12	30758.39	2.07	210.16	0.00	-1.06	-20.56	119.40
1997 12 16 12	30758.39	0.00	175.61	0.00	-10.61	-19.77	132.63
1997 12 17 12	30758.39	0.00	198.59	0.00	-2.22	-14.41	197.00
1997 12 18 12	30758.39	0.00	212.53	0.00	4.80	-10.72	271.45
1997 12 19 12	30758.39	0.00	145.94	0.00	-0.46	-7.96	332.79
1997 12 20 12	30758.39	0.00	152.44	0.00	2.09	-5.79	396.70
1997 12 21 12	30758.39	0.00	212.51	0.00	-1.84	-16.61	159.85
1997 12 22 12	30758.39	0.00	183.66	0.00	-7.63	-18.11	154.70
1997 12 23 12	30758.39	0.00	210.51	0.00	-4.64	-19.18	129.02
1997 12 24 12	30758.39	4.05	119.62	0.00	-6.04	-14.59	200.00
1997 12 25 12	30758.39	0.00	164.98	0.00	-2.00	-10.96	265.29
1997 12 26 12	30758.39	20.20	80.63	0.00	-0.17	-5.38	418.12
1997 12 27 12	30758.39	0.00	137.78	0.00	0.79	-6.09	388.34
1997 12 28 12	30762.82	0.00	211.97	0.00	1.00	-13.34	216.52
1997 12 29 12	30836.49	0.00	218.73	0.00	-7.93	-23.19	97.28
1997 12 30 12	30980.53	10.05	173.62	0.00	-1.37	-22.64	105.00
1997 12 31 12	31068.07	3.94	149.52	0.00	2.05	-10.61	274.57
1998 01 01 12	31101.65	0.00	209.68	0.00	-10.55	-24.61	80.00
1998 01 02 12	31104.01	2.13	213.98	0.00	-7.93	-24.53	79.77
1998 01 03 12	31104.01	0.00	162.23	0.00	0.59	-8.28	321.76
1998 01 04 12	31104.01	0.00	151.78	0.00	6.54	-1.76	539.55
1998 01 05 12	31253.96	2.23	165.97	0.00	1.15	-9.93	289.42
1998 01 06 12	31413.66	11.90	87.72	0.00	-2.49	-8.19	329.36
1998 01 07 12	31449.60	8.08	76.38	0.00	-3.28	-8.09	335.33
1998 01 08 12	31449.60	27.51	63.76	0.00	-4.20	-8.03	337.20
1998 01 09 12	31454.02	30.90	57.56	0.00	-3.30	-6.61	375.39
1998 01 10 12	31671.72	9.91	53.30	0.00	-3.78	-6.76	370.55
1998 01 11 12	31795.19	0.00	149.29	0.00	0.38	-6.41	370.00
1998 01 12 12	31795.19	0.00	226.08	0.00	-1.94	-14.08	203.68
1998 01 13 12	31799.61	0.00	229.34	0.00	-5.41	-17.59	159.31
1998 01 14 12	32065.20	4.42	191.90	0.00	-1.27	-17.42	158.24
1998 01 15 12	32140.80	0.00	161.51	0.00	-13.48	-20.41	119.60
1998 01 16 12	32140.80	6.52	142.83	0.00	-9.25	-17.69	153.29
1998 01 17 12	32362.92	2.03	204.11	0.00	-7.58	-17.44	158.83
1998 01 18 12	32486.39	0.00	255.04	0.00	-4.70	-18.34	142.90
1998 01 19 12	32486.39	2.27	142.65	0.00	-3.04	-9.42	301.28
1998 01 20 12	32708.53	6.95	78.53	0.00	-0.94	-5.06	421.14
1998 01 21 12	32832.01	5.14	94.70	0.00	-1.53	-6.47	374.45
1998 01 22 12	32832.01	0.00	282.38	0.00	-2.54	-18.71	138.53
1998 01 23 12	33102.00	0.00	293.87	0.00	-11.03	-28.74	51.57
1998 01 24 12	33177.60	21.07	229.43	0.00	-7.97	-27.80	63.91
1998 01 25 12	33182.02	7.29	139.37	0.00	-2.34	-9.46	298.78
1998 01 26 12	33523.20	0.00	290.92	0.00	-3.15	-17.53	154.66
1998 01 27 12	33523.20	0.00	273.81	0.00	-11.90	-23.84	80.63
1998 01 28 12	33745.35	0.00	317.29	0.00	-6.94	-24.99	79.67
1998 01 29 12	33868.82	0.00	289.67	0.00	-1.60	-14.78	193.64
1998 01 30 12	33873.24	0.70	219.40	0.00	-1.54	-9.79	293.34
1998 01 31 12	34214.39	0.00	191.85	0.00	-0.07	-6.75	369.83
1998 02 01 12	34214.39	0.00	302.86	0.00	-0.93	-14.00	200.00
1998 02 02 12	34557.63	0.00	325.75	0.00	0.86	-15.09	200.00
1998 02 03 12	34559.99	0.00	342.20	0.00	5.00	-15.16	184.96
1998 02 04 12	34830.00	0.00	327.80	0.00	3.98	-11.91	248.14
1998 02 05 12	34905.59	0.00	333.60	0.00	-1.03	-17.36	157.97
1998 02 06 12	35055.52	0.00	343.61	0.00	-3.49	-21.18	112.43
1998 02 07 12	35251.20	0.00	360.46	0.00	0.75	-21.50	108.01
1998 02 08 12	35329.30	0.00	349.59	0.00	-0.00	-18.96	141.85
1998 02 09 12	35596.80	0.00	350.64	0.00	-1.80	-20.65	120.00
1998 02 10 12	35601.23	0.00	366.84	0.00	1.95	-20.36	119.77
1998 02 11 12	35942.40	0.00	325.63	0.00	0.18	-15.40	186.64
1998 02 12 12	35942.40	9.35	230.88	0.00	5.41	-8.78	319.49
1998 02 13 12	36288.00	17.24	151.15	0.00	5.84	-2.00	530.14
1998 02 14 12	36288.00	0.00	349.17	0.00	-0.91	-17.48	157.24
1998 02 15 12	36633.59	0.00	269.39	0.00	-10.66	-21.28	120.00
1998 02 16 12	36633.59	0.00	324.50	0.00	-8.75	-22.57	101.37
1998 02 17 12	36979.20	0.00	383.89	0.00	-0.45	-20.16	125.56
1998 02 18 12	36983.62	9.18	242.13	0.00	5.73	-8.20	327.98
1998 02 19 12	37324.80	31.99	60.03	0.00	-0.35	-2.88	495.00
1998 02 20 12	37402.91	6.92	68.68	0.00	1.33	-1.68	539.59
1998 02 21 12	37670.41	0.00	139.60	0.00	2.57	-2.24	522.53
1998 02 22 12	37820.34	0.67	138.52	0.00	1.70	-2.87	496.79
1998 02 23 12	38016.03	0.00	356.52	0.00	2.80	-10.96	265.71
1998 02 24 12	38325.66	0.00	373.20	0.00	4.89	-10.22	281.14
1998 02 25 12	38361.61	21.00	170.73	0.00	1.73	-5.79	398.08
1998 02 26 12	38707.21	8.38	96.80	0.00	2.09	-1.79	539.10
1998 02 27 12	38707.21	0.00	137.08	0.00	2.68	-1.30	557.28
1998 02 28 12	39052.80	0.00	178.38	0.00	5.08	-0.10	607.89
1998 03 01 12	39052.80	0.97	286.94	0.00	9.60	0.68	639.93
1998 03 02 12	39398.41	2.00	166.09	0.00	4.32	-0.37	597.17
1998 03 03 12	39398.41	0.00	319.30	0.00	6.04	-3.64	462.54
1998 03 04 12	39744.00	0.00	261.77	0.00	4.58	-2.75	499.86
1998 03 05 12	39748.42	0.00	306.86	0.00	2.34	-6.09	386.02
1998 03 06 12	40089.58	0.00	338.61	0.00	3.17	-6.13	387.34
1998 03 07 12	40435.21	0.00	457.44	0.00	3.04	-12.39	237.14
1998 03 08 12	40435.21	7.36	278.41	0.00	-0.48	-10.37	276.85
1998 03 09 12	40780.81	11.16	228.36	0.00	1.67	-5.59	407.81
1998 03 10 12	40780.81	40.95	297.22	0.00	9.30	-1.02	565.10
1998 03 11 12	41126.39	0.98	517.64	0.00	7.31	-13.58	216.43
1998 03 12 12	41126.39	0.00	382.87	0.00	-8.66	-17.34	159.55
1998 03 13 12	41471.99	0.00	466.06	0.00	-8.76	-20.52	121.61
1998 03 14 12	41550.07	0.00	509.40	0.00	-4.54	-19.15	137.76
1998 03 15 12	41817.58	7.81	316.74	0.00	-1.51	-11.24	260.78
1998 03 16 12	42163.21	0.00	526.34	0.00	0.38	-15.03	187.88
1998 03 17 12	42163.21	0.00	546.29	0.00	1.59	-16.45	173.79
1998 03 18 12	42508.81	0.00	558.72	0.00	3.73	-16.57	172.06
1998 03 19 12	42508.81	0.00	562.27	0.00	6.86	-13.91	211.24
1998 03 20 12	42854.41	6.76	154.40	0.00	-0.96	-4.91	425.67
1998 03 21 12	42854.41	0.00	398.82	0.00	-0.68	-9.19	299.03
1998 03 22 12	43200.00	5.62	285.31	0.00	-0.58	-8.62	317.56
1998 03 23 12	43545.59	11.39	309.76	0.00	-3.29	-12.09	246.53
1998 03 24 12	43545.59	0.00	531.64	0.00	0.01	-13.76	215.03
1998 03 25 12	43891.18	0.00	575.76	0.00	2.01	-15.29	185.43
1998 03 26 12	43891.18	0.00	584.51	0.00	5.93	-12.52	237.01
1998 03 27 12	44236.83	0.07	419.89	0.00	8.60	-0.83	578.11
1998 03 28 12	44236.83	0.00	528.96	0.00	17.46	2.27	720.00
1998 03 29 12	44582.41	0.00	469.84	0.00	13.08	1.31	664.71
1998 03 30 12	44849.90	0.00	540.78	0.00	14.90	-1.00	560.10
1998 03 31 12	44928.00	11.66	412.93	0.00	18.21	1.12	649.41
1998 04 01 12	45273.60	8.93	437.02	0.00	21.75	0.29	620.37
1998 04 02 12	45273.60	14.15	78.34	0.00	1.60	-0.26	600.55
1998 04 03 12	45619.20	9.88	115.85	0.00	2.18	-0.98	568.55
1998 04 04 12	45619.20	2.42	250.68	0.00	2.84	-3.14	485.73
1998 04 05 12	45964.83	0.00	229.86	0.00	2.15	-2.65	504.03
1998 04 06 12	45964.83	0.00	246.41	0.00	3.19	-1.85	536.91
1998 04 07 12	46310.42	0.00	351.68	0.00	4.87	-2.60	511.90
1998 04 08 12	46577.91	0.00	555.03	0.00	10.34	-4.40	439.71
1998 04 09 12	46655.98	0.00	593.48	0.00	13.40	-4.25	446.34
1998 04 10 12	47001.59	0.00	574.22	0.00	11.42	-4.22	450.25
1998 04 11 12	47001.59	0.00	488.95	0.00	8.06	-3.45	473.52
1998 04 12 12	47347.21	0.00	586.09	0.00	10.68	-5.57	409.02
1998 04 13 12	47347.21	0.00	615.15	0.00	14.58	-4.43	441.04
1998 04 14 12	47692.81	0.00	619.80	0.00	16.04	-3.85	457.77
1998 04 15 12	47692.81	0.00	625.23	0.00	15.90	-4.48	440.73
1998 04 16 12	48038.40	0.00	619.88	0.00	17.08	-2.78	499.51
1998 04 17 12	48074.34	11.79	434.27	0.00	17.71	0.93	657.33
1998 04 18 12	48383.98	4.00	312.07	0.00	10.64	1.35	672.48
1998 04 19 12	48579.62	0.00	469.34	0.00	11.94	0.85	650.44
1998 04 20 12	48729.60	18.18	375.43	0.00	14.81	2.36	726.14
1998 04 21 12	48997.08	3.16	287.33	0.00	6.07	-1.71	544.18
1998 04 22 12	49075.16	0.00	580.48	0.00	13.62	-2.41	519.51
1998 04 23 12	49416.37	0.00	626.13	0.00	17.40	-2.44	513.87
1998 04 24 12	49420.80	15.07	439.32	0.00	15.49	-1.16	562.26
1998 04 25 12	49766.42	3.05	243.48	0.00	4.84	-1.85	535.59
1998 04 26 12	49766.42	6.23	273.64	0.00	4.69	-3.09	487.68
1998 04 27 12	50112.02	0.00	523.09	0.00	8.55	-3.81	463.51
1998 04 28 12	50112.02	0.00	476.06	0.00	7.73	-2.97	493.33
1998 04 29 12	50457.61	0.00	550.11	0.00	13.14	-0.53	597.83
1998 04 30 12	50457.61	0.00	618.73	0.00	20.68	2.17	720.00
1998 05 01 12	50798.73	0.00	638.38	0.00	22.67	2.03	705.19
1998 05 02 12	50803.16	0.00	629.39	0.00	25.98	4.57	848.08
1998 05 03 12	51070.71	11.88	163.65	0.00	12.89	8.12	1089.20
1998 05 04 12	51148.79	4.62	275.05	0.00	16.72	8.33	1106.54
1998 05 05 12	51344.45	5.11	335.57	0.00	19.68	8.38	1110.35
1998 05 06 12	51494.37	9.16	191.80	0.00	16.05	10.14	1250.88
1998 05 07 12	51569.96	26.48	164.13	0.00	15.13	10.14	1251.17
1998 05 08 12	51840.01	5.69	249.56	0.00	16.37	8.79	1143.14
1998 05 09 12	51842.37	0.00	471.18	0.00	20.70	8.70	1136.34
1998 05 10 12	52185.62	3.53	250.63	0.00	14.52	7.90	1072.05
1998 05 11 12	52185.62	0.48	487.15	0.00	16.32	4.15	827.60
1998 05 12 12	52526.77	0.00	607.46	0.00	19.81	1.18	665.01
1998 05 13 12	52531.20	0.00	612.04	0.00	18.73	-0.10	607.47
1998 05 14 12	52654.68	0.00	622.97	0.00	21.49	0.98	643.18
1998 05 15 12	52876.77	0.00	619.42	0.00	25.59	4.08	814.16
1998 05 16 12	52876.77	0.00	601.84	0.00	27.27	6.76	981.47
1998 05 17 12	53217.99	0.00	546.55	0.00	24.49	8.43	1114.46
1998 05 18 12	53222.43	0.00	502.23	0.00	20.96	7.30	1024.37
1998 05 19 12	53298.03	0.00	527.08	0.00	22.19	6.95	1000.22
1998 05 20 12	53568.05	0.00	523.05	0.00	21.85	6.61	970.37
1998 05 21 12	53568.05	6.99	400.93	0.00	25.72	8.61	1129.18
1998 05 22 12	53691.54	39.70	398.80	0.00	23.46	6.77	987.32
1998 05 23 12	53913.61	4.87	293.19	0.00	15.05	5.22	897.32
1998 05 24 12	53913.61	0.00	219.45	0.00	12.83	7.72	1057.78
1998 05 25 12	54037.09	0.00	523.97	0.00	21.31	5.50	919.06
1998 05 26 12	54259.20	0.00	558.27	0.00	25.31	5.96	935.74
1998 05 27 12	54259.20	0.00	574.97	0.00	22.24	1.69	691.45
1998 05 28 12	54334.79	0.00	534.50	0.00	20.74	3.30	777.37
1998 05 29 12	54600.36	0.00	536.93	0.00	26.68	7.56	1046.17
1998 05 30 12	54604.78	3.33	405.21	0.00	28.27	10.40	1271.69
1998 05 31 12	54604.78	0.00	486.97	0.00	19.63	4.64	851.15
1998 06 01 12	54728.26	14.83	299.47	0.00	17.18	6.21	954.06
1998 06 02 12	54945.99	0.00	494.99	0.00	16.59	1.32	672.99
1998 06 03 12	54950.41	4.89	344.43	0.00	18.29	4.33	836.46
1998 06 04 12	54950.41	1.63	326.10	0.00	12.50	3.50	788.03
1998 06 05 12	54986.36	0.00	305.82	0.00	13.49	5.23	887.29
1998 06 06 12	55146.09	0.23	239.05	0.00	11.73	5.39	897.04
1998 06 07 12	55296.02	0.69	349.52	0.00	16.49	6.54	972.96
1998 06 08 12	55296.02	4.73	246.54	0.00	17.26	7.92	1074.19
1998 06 09 12	55296.02	1.90	380.30	0.00	14.79	3.26	772.63
1998 06 10 12	55298.38	0.00	509.11	0.00	23.38	4.95	873.17
1998 06 11 12	55331.96	2.81	424.69	0.00	26.04	6.83	990.95
1998 06 12 12	55419.50	4.44	382.40	0.00	25.80	6.51	961.34
1998 06 13 12	55563.51	10.13	255.97	0.00	20.21	10.00	1240.13
1998 06 14 12	55637.16	43.14	125.62	0.00	15.37	10.95	1316.16
1998 06 15 12	55641.59	40.23	126.00	0.00	16.89	12.53	1446.05
1998 06 16 12	55641.59	4.73	119.01	0.00	16.49	12.65	1459.79
1998 06 17 12	55641.59	15.96	104.04	0.00	17.29	13.94	1592.62
1998 06 18 12	55641.59	3.09	135.26	0.00	18.85	14.80	1689.61
1998 06 19 12	55641.59	8.20	266.64	0.00	22.49	13.29	1524.93
1998 06 20 12	55641.59	5.22	280.03	0.00	25.05	14.91	1702.10
1998 06 21 12	55641.59	4.12	294.29	0.00	24.11	14.35	1634.40
1998 06 22 12	55641.59	0.00	285.26	0.00	22.44	15.38	1747.82
1998 06 23 12	55641.59	0.00	318.11	0.00	22.25	14.26	1623.07
1998 06 24 12	55641.59	0.00	386.61	0.00	25.58	15.20	1736.20
1998 06 25 12	55641.59	13.57	348.18	0.00	28.50	14.33	1634.78
1998 06 26 12	55641.59	9.74	312.35	0.00	25.64	14.46	1649.15
1998 06 27 12	55641.59	25.68	288.70	0.00	24.39	14.67	1669.88
1998 06 28 12	55637.16	23.86	289.43	0.00	16.36	7.63	1051.67
1998 06 29 12	55563.51	0.00	507.75	0.00	21.64	7.28	1022.73
1998 06 30 12	55491.66	11.47	386.16	0.00	25.41	9.39	1191.60
1998 07 01 12	55371.62	4.54	344.79	0.00	24.38	13.63	1562.90
1998 07 02 12	55331.96	3.90	367.37	0.00	21.52	9.97	1237.53
1998 07 03 12	55296.02	0.00	526.01	0.00	25.83	8.86	1149.04
1998 07 04 12	55296.02	0.00	512.51	0.00	27.43	10.90	1312.19
1998 07 05 12	55296.02	10.54	331.57	0.00	24.88	12.98	1486.41
1998 07 06 12	55217.95	16.32	331.29	0.00	18.38	7.19	1016.34
1998 07 07 12	55073.90	0.00	501.80	0.00	25.31	9.73	1218.24
1998 07 08 12	54952.77	0.00	449.82	0.00	25.74	12.97	1484.18
1998 07 09 12	54950.41	0.00	491.15	0.00	25.28	10.18	1254.27
1998 07 10 12	54950.41	6.19	355.02	0.00	25.91	12.43	1437.29
1998 07 11 12	54872.33	17.06	306.81	0.00	19.46	9.35	1187.71
1998 07 12 12	54640.72	7.45	279.44	0.00	17.09	8.61	1128.82
1998 07 13 12	54604.78	0.63	455.30	0.00	21.31	9.39	1191.20
1998 07 14 12	54604.78	0.00	478.00	0.00	26.13	11.95	1395.74
1998 07 15 12	54454.88	0.00	446.78	0.00	30.08	16.41	1865.00
1998 07 16 12	54261.55	0.00	450.21	0.00	31.07	16.65	1892.01
1998 07 17 12	54259.20	8.10	315.83	0.00	29.93	16.94	1928.85
1998 07 18 12	54181.09	15.16	321.52	0.00	28.98	15.55	1766.68
1998 07 19 12	53949.55	0.00	451.50	0.00	25.04	11.03	1322.72
1998 07 20 12	53913.61	0.00	452.79	0.00	26.75	12.28	1422.58
1998 07 21 12	53909.19	0.00	373.96	0.00	24.62	13.91	1591.30
1998 07 22 12	53570.41	0.00	435.29	0.00	28.33	14.17	1620.32
1998 07 23 12	53568.05	0.11	425.13	0.00	29.72	15.60	1767.71
1998 07 24 12	53489.96	2.71	196.00	0.00	21.03	14.60	1663.15
1998 07 25 12	53222.43	0.00	426.76	0.00	22.22	9.30	1183.74
1998 07 26 12	53222.43	0.00	430.66	0.00	22.61	9.45	1195.70
1998 07 27 12	53000.25	0.00	453.21	0.00	22.83	8.33	1106.75
1998 07 28 12	52876.77	0.93	413.08	0.00	25.18	11.41	1352.52
1998 07 29 12	52872.36	1.97	361.03	0.00	26.01	13.67	1560.41
1998 07 30 12	52531.20	6.81	305.21	0.00	24.94	12.25	1420.40
1998 07 31 12	52531.20	5.75	320.12	0.00	24.11	10.50	1279.73
1998 08 01 12	52261.21	0.00	459.16	0.00	23.03	7.75	1060.26
1998 08 02 12	52185.62	0.00	464.94	0.00	23.55	7.79	1064.11
1998 08 03 12	52035.65	0.00	457.03	0.00	25.85	10.12	1249.99
1998 08 04 12	51840.01	0.00	472.94	0.00	26.54	9.36	1189.04
1998 08 05 12	51840.01	0.00	469.24	0.00	26.48	9.31	1184.71
1998 08 06 12	51494.37	0.00	472.13	0.00	28.03	10.12	1250.00
1998 08 07 12	51494.37	0.00	457.13	0.00	28.74	11.51	1362.95
1998 08 08 12	51148.79	0.00	438.86	0.00	28.95	12.81	1480.84
1998 08 09 12	51148.79	0.00	437.63	0.00	30.15	13.63	1556.46
1998 08 10 12	50805.52	0.00	423.46	0.00	31.62	15.37	1746.24
1998 08 11 12	50803.16	12.10	282.50	0.00	29.85	16.26	1847.57
1998 08 12 12	50493.55	29.48	194.87	0.00	20.92	12.96	1494.50
1998 08 13 12	50457.61	0.00	421.90	0.00	19.35	5.11	879.36
1998 08 14 12	50147.96	0.00	460.18	0.00	22.22	5.06	874.54
1998 08 15 12	50112.02	0.00	459.15	0.00	25.05	7.23	1019.39
1998 08 16 12	49802.36	4.47	294.23	0.00	25.11	11.75	1381.24
1998 08 17 12	49766.42	5.51	302.03	0.00	25.30	10.73	1298.74
1998 08 18 12	49423.16	0.79	368.91	0.00	25.02	11.61	1368.68
1998 08 19 12	49420.80	0.00	448.35	0.00	24.03	6.64	977.51
1998 08 20 12	49075.16	0.00	405.01	0.00	20.21	5.85	925.51
1998 08 21 12	49075.16	0.82	407.72	0.00	22.97	7.98	1079.56
1998 08 22 12	48729.60	0.00	303.39	0.00	19.80	9.85	1228.32
1998 08 23 12	48729.60	0.00	445.17	0.00	22.68	4.89	865.32
1998 08 24 12	48383.98	2.83	352.95	0.00	22.84	7.01	1008.55
1998 08 25 12	48383.98	2.59	295.86	0.00	26.15	13.84	1582.47
1998 08 26 12	48038.40	4.85	216.21	0.00	25.37	15.11	1721.12
1998 08 27 12	48038.40	0.00	359.73	0.00	27.26	13.54	1552.59
1998 08 28 12	47692.81	0.00	391.46	0.00	26.70	11.16	1332.52
1998 08 29 12	47688.40	0.00	391.66	0.00	26.59	10.86	1308.84
1998 08 30 12	47347.21	2.09	232.80	0.00	20.98	12.57	1448.09
1998 08 31 12	47077.19	0.00	408.91	0.00	24.86	8.16	1093.29
1998 09 01 12	47001.59	0.00	398.29	0.00	23.82	7.87	1070.24
1998 09 02 12	46655.98	0.00	349.69	0.00	20.03	7.23	1020.75
1998 09 03 12	46655.98	5.23	281.01	0.00	21.85	7.86	1069.54
1998 09 04 12	46310.42	13.45	275.56	0.00	23.04	8.86	1148.75
1998 09 05 12	46310.42	0.00	310.48	0.00	21.57	10.42	1273.29
1998 09 06 12	45964.83	0.00	262.76	0.00	20.03	11.00	1320.19
1998 09 07 12	45964.83	3.62	248.06	0.00	25.37	13.58	1560.18
1998 09 08 12	45619.20	5.25	235.04	0.00	21.12	10.02	1241.34
1998 09 09 12	45349.19	8.88	152.91	0.00	14.91	8.47	1118.11
1998 09 10 12	45273.60	10.75	142.21	0.00	13.51	7.66	1054.05
1998 09 11 12	44928.00	0.00	303.98	0.00	15.64	5.51	909.82
1998 09 12 12	44928.00	0.00	381.62	0.00	19.26	4.77	863.18
1998 09 13 12	44582.41	5.54	204.42	0.00	15.17	6.31	950.25
1998 09 14 12	44582.41	0.00	404.83	0.00	20.32	3.85	802.14
1998 09 15 12	44236.83	1.36	395.69	0.00	21.76	5.28	888.19
1998 09 16 12	44236.83	1.30	231.50	0.00	19.51	11.81	1384.61
1998 09 17 12	43891.18	0.00	365.31	0.00	20.04	6.02	930.43
1998 09 18 12	43545.59	0.00	408.86	0.00	19.39	1.67	684.93
1998 09 19 12	43545.59	0.00	386.31	0.00	17.73	2.01	709.32
1998 09 20 12	43200.00	0.00	360.51	0.00	24.66	9.58	1206.17
1998 09 21 12	43200.00	0.00	206.17	0.00	19.12	12.04	1402.94
1998 09 22 12	42854.41	0.15	247.87	0.00	21.06	12.35	1428.61
1998 09 23 12	42854.41	3.92	266.31	0.00	18.96	4.93	868.96
1998 09 24 12	42508.81	0.00	337.23	0.00	12.85	0.38	630.17
1998 09 25 12	42163.21	0.00	371.24	0.00	15.88	0.41	621.75
1998 09 26 12	42163.21	0.00	348.76	0.00	19.33	4.91	872.97
1998 09 27 12	41817.58	7.78	245.24	0.00	20.18	6.94	1001.98
1998 09 28 12	41817.58	10.08	155.01	0.00	19.42	12.11	1408.66
1998 09 29 12	41471.99	0.00	337.75	0.00	17.42	3.47	797.47
1998 09 30 12	41471.99	0.00	325.10	0.00	17.04	3.96	800.00
1998 10 01 12	41126.39	6.45	205.32	0.00	17.68	7.37	1029.47
1998 10 02 12	41050.80	6.67	244.80	0.00	15.82	2.49	732.54
1998 10 03 12	40780.81	0.00	210.04	0.00	9.67	2.51	735.51
1998 10 04 12	40435.21	0.00	262.14	0.00	10.90	1.45	676.36
1998 10 05 12	40435.21	0.00	317.39	0.00	13.46	0.65	636.74
1998 10 06 12	40089.58	0.00	318.69	0.00	10.10	-2.89	494.56
1998 10 07 12	40089.58	0.00	344.27	0.00	11.68	-4.06	453.02
1998 10 08 12	39744.00	0.89	333.73	0.00	13.56	-1.85	534.73
1998 10 09 12	39744.00	6.14	122.46	0.00	12.47	6.45	970.89
1998 10 10 12	39398.41	14.90	84.39	0.00	11.11	7.08	1008.52
1998 10 11 12	39322.82	20.68	53.91	0.00	10.21	7.87	1069.56
1998 10 12 12	39052.80	5.80	117.55	0.00	12.01	6.32	951.48
1998 10 13 12	38711.64	0.00	202.05	0.00	9.59	2.11	711.81
1998 10 14 12	38707.21	0.00	206.51	0.00	11.55	3.88	800.63
1998 10 15 12	38361.61	26.01	71.18	0.00	7.46	4.34	836.61
1998 10 16 12	38361.61	32.28	52.89	0.00	6.91	4.74	858.49
1998 10 17 12	38016.03	0.00	193.12	0.00	9.38	2.53	735.01
1998 10 18 12	38016.03	0.00	265.13	0.00	14.31	3.68	795.49
1998 10 19 12	37670.41	0.01	285.46	0.00	20.89	7.61	1049.15
1998 10 20 12	37670.41	0.00	301.11	0.00	16.09	1.56	685.11
1998 10 21 12	37324.80	0.39	268.72	0.00	11.94	0.58	630.86
1998 10 22 12	37324.80	0.00	172.14	0.00	5.73	-0.42	594.10
1998 10 23 12	36979.20	0.00	189.40	0.00	6.92	0.02	601.39
1998 10 24 12	36976.84	0.00	270.02	0.00	11.70	-0.21	604.27
1998 10 25 12	36633.59	0.00	284.56	0.00	18.45	3.59	790.10
1998 10 26 12	36597.64	0.00	289.08	0.00	9.90	-4.72	436.52
1998 10 27 12	36288.00	0.00	284.28	0.00	8.37	-5.89	398.39
1998 10 28 12	36252.06	0.00	275.70	0.00	9.74	-4.23	440.67
1998 10 29 12	35942.40	10.75	153.79	0.00	9.76	1.33	670.52
1998 10 30 12	35940.04	3.96	120.03	0.00	7.91	1.92	702.96
1998 10 31 12	35596.80	10.81	69.41	0.00	4.95	1.65	685.94
1998 11 01 12	35594.44	0.00	152.95	0.00	7.59	1.88	698.59
1998 11 02 12	35251.20	0.00	139.17	0.00	7.01	1.85	698.84
1998 11 03 12	35251.20	1.36	134.27	0.00	4.74	-0.60	586.47
1998 11 04 12	34905.59	0.00	132.84	0.00	4.76	-0.10	607.61
1998 11 05 12	34905.59	0.00	84.56	0.00	2.44	-0.41	594.06
1998 11 06 12	34559.99	0.00	170.59	0.00	3.82	-2.59	502.22
1998 11 07 12	34559.99	0.00	163.61	0.00	4.20	-1.71	540.06
1998 11 08 12	34364.32	0.00	156.48	0.00	3.53	-2.04	527.90
1998 11 09 12	34214.39	0.00	176.62	0.00	3.06	-3.77	458.94
1998 11 10 12	34138.80	0.00	128.00	0.00	2.73	-1.96	523.46
1998 11 11 12	33868.82	8.83	140.47	0.00	5.77	-1.87	540.83
1998 11 12 12	33868.82	13.11	128.19	0.00	8.71	1.74	700.65
1998 11 13 12	33527.63	0.18	231.20	0.00	7.37	-4.85	429.03
1998 11 14 12	33523.20	0.00	180.57	0.00	1.89	-5.89	397.08
1998 11 15 12	33399.73	8.87	131.75	0.00	3.77	-4.01	440.11
1998 11 16 12	33177.60	2.82	183.02	0.00	7.10	-5.00	422.51
1998 11 17 12	33177.60	0.00	153.00	0.00	0.29	-5.87	394.73
1998 11 18 12	32910.08	0.00	190.06	0.00	-0.60	-8.86	310.15
1998 11 19 12	32832.01	0.00	198.14	0.00	0.48	-8.42	325.72
1998 11 20 12	32829.65	6.13	109.01	0.00	-0.04	-5.70	402.42
1998 11 21 12	32490.82	3.97	76.37	0.00	2.88	-1.00	560.00
1998 11 22 12	32486.39	0.00	170.83	0.00	3.34	-3.98	456.29
1998 11 23 12	32450.45	0.00	145.36	0.00	3.17	-2.77	499.15
1998 11 24 12	32218.89	0.00	206.37	0.00	9.47	-1.68	544.07
1998 11 25 12	32140.80	0.00	179.31	0.00	6.47	-1.72	541.00
1998 11 26 12	32138.44	0.00	194.39	0.00	4.01	-5.44	404.50
1998 11 27 12	31945.13	22.05	91.51	0.00	2.40	-2.51	510.43
1998 11 28 12	31795.19	0.00	49.43	0.00	1.37	-0.32	597.06
1998 11 29 12	31795.19	0.00	102.41	0.00	2.58	-1.44	560.00
1998 11 30 12	31759.25	0.10	147.19	0.00	1.69	-4.63	437.95
1998 12 01 12	31527.70	1.00	168.34	0.00	5.38	-2.59	503.56
1998 12 02 12	31449.60	0.00	167.68	0.00	8.32	0.01	612.24
1998 12 03 12	31449.60	0.20	177.71	0.00	6.68	-2.73	500.36
1998 12 04 12	31447.24	3.28	117.74	0.00	4.67	-2.95	490.85
